ITEM_SEQ,ITEM_NAME,PRINT,DRUG_SHAPE,COLOR,TYPE,LINE,TOKENIZED
201400348,쉐러콜에스연질캡슐,RPSCS,타원형,빨강 투명,연질캡슐,없음,ㅅㅞ*ㄹㅓ*ㅋㅗㄹㅇㅔ*ㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
201400352,로수넥스정10mg,R10,원형,분홍,정제,없음,ㄹㅗ*ㅅㅜ*ㄴㅔㄱㅅㅡ*ㅈㅓㅇ10mg
201400351,판피록정40mg,HT4,타원형,노랑,정제,없음,ㅍㅏㄴㅍㅣ*ㄹㅗㄱㅈㅓㅇ40mg
201400360,사로프람정20mg,20,타원형,하양,정제,-,ㅅㅏ*ㄹㅗ*ㅍㅡ*ㄹㅏㅁㅈㅓㅇ20mg
201400364,하이콜론정,HC CL,장방형,하양,정제,- -,ㅎㅏ*ㅇㅣ*ㅋㅗㄹㄹㅗㄴㅈㅓㅇ
201400389,로수바스타퀄정10밀리그램,TH 10,원형,분홍,정제,없음,ㄹㅗ*ㅅㅜ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅋㅝㄹㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400386,로스톤정10밀리그램,HS 10,원형,분홍,정제,없음,ㄹㅗ*ㅅㅡ*ㅌㅗㄴㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400379,크레고정10밀리그램,CRE 10,원형,분홍,정제,없음,ㅋㅡ*ㄹㅔ*ㄱㅗ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400393,한국콜마올메사탄정40밀리그램,LS 40,타원형,하양,정제,없음,ㅎㅏㄴㄱㅜㄱㅋㅗㄹㅁㅏ*ㅇㅗㄹㅁㅔ*ㅅㅏ*ㅌㅏㄴㅈㅓㅇ40ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400383,에스로틴정5밀리그램,SK RSV5,원형,주황,정제,없음,ㅇㅔ*ㅅㅡ*ㄹㅗ*ㅌㅣㄴㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400396,로저스틴정20mg,PHK20,원형,분홍,정제,없음,ㄹㅗ*ㅈㅓ*ㅅㅡ*ㅌㅣㄴㅈㅓㅇ20mg
201400371,동광로수바스타틴칼슘정10mg,DPC 10,원형,분홍,정제,-,ㄷㅗㅇㄱㅘㅇㄹㅗ*ㅅㅜ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅌㅣㄴㅋㅏㄹㅅㅠㅁㅈㅓㅇ10mg
201400372,파비라졸정10밀리그램,10,원형,노랑,정제,없음,ㅍㅏ*ㅂㅣ*ㄹㅏ*ㅈㅗㄹㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400370,동광로수바스타틴칼슘정20mg,DPC 20,원형,분홍,정제,-,ㄷㅗㅇㄱㅘㅇㄹㅗ*ㅅㅜ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅌㅣㄴㅋㅏㄹㅅㅠㅁㅈㅓㅇ20mg
201400380,크레고정20밀리그램,CRE 20,원형,분홍,정제,없음,ㅋㅡ*ㄹㅔ*ㄱㅗ*ㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400392,한국콜마올메사탄정10밀리그램,KK 10,원형,하양,정제,없음,ㅎㅏㄴㄱㅜㄱㅋㅗㄹㅁㅏ*ㅇㅗㄹㅁㅔ*ㅅㅏ*ㅌㅏㄴㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400381,피나린정,KKM5,기타,파랑,정제,없음,ㅍㅣ*ㄴㅏ*ㄹㅣㄴㅈㅓㅇ
201400384,아베린멕스서방정2/500mg,HSM25,타원형,하양,정제,없음,ㅇㅏ*ㅂㅔ*ㄹㅣㄴㅁㅔㄱㅅㅡ*ㅅㅓ*ㅂㅏㅇㅈㅓㅇ2/500mg
201400366,엔테칸정1.0밀리그램,E-H,삼각형,분홍,정제,없음,ㅇㅔㄴㅌㅔ*ㅋㅏㄴㅈㅓㅇ1.0ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400382,크바스틴정10밀리그램,SDR10,원형,분홍,정제,없음,ㅋㅡ*ㅂㅏ*ㅅㅡ*ㅌㅣㄴㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400395,로저스틴정10mg,PHK10,원형,분홍,정제,없음,ㄹㅗ*ㅈㅓ*ㅅㅡ*ㅌㅣㄴㅈㅓㅇ10mg
201400388,로수바스타퀄정20밀리그램,TH 20,원형,분홍,정제,없음,ㄹㅗ*ㅅㅜ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅋㅝㄹㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400385,로스톤정5밀리그램,HS 5,원형,노랑,정제,없음,ㄹㅗ*ㅅㅡ*ㅌㅗㄴㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400387,로스톤정20밀리그램,HS 20,원형,분홍,정제,없음,ㄹㅗ*ㅅㅡ*ㅌㅗㄴㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400367,엔테칸정0.5밀리그램,E-L,삼각형,하양,정제,없음,ㅇㅔㄴㅌㅔ*ㅋㅏㄴㅈㅓㅇ0.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400390,미라프서방정0.375밀리그램,HDP P1,원형,하양,정제,없음,ㅁㅣ*ㄹㅏ*ㅍㅡ*ㅅㅓ*ㅂㅏㅇㅈㅓㅇ0.375ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400391,미라프서방정1.5밀리그램,HDP P3,타원형,하양,정제,없음,ㅁㅣ*ㄹㅏ*ㅍㅡ*ㅅㅓ*ㅂㅏㅇㅈㅓㅇ1.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400414,크로스타정20밀리그램,RV20 ISP,원형,분홍,정제,없음,ㅋㅡ*ㄹㅗ*ㅅㅡ*ㅌㅏ*ㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400426,올로스타정20/20밀리그램,OL20RO20,원형,하양,정제,없음,ㅇㅗㄹㄹㅗ*ㅅㅡ*ㅌㅏ*ㅈㅓㅇ20/20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400432,크레첵정5밀리그램,HLRSV 5,원형,주황,정제,없음,ㅋㅡ*ㄹㅔ*ㅊㅔㄱㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400422,파비라졸정20밀리그램,20,원형,노랑,정제,없음,ㅍㅏ*ㅂㅣ*ㄹㅏ*ㅈㅗㄹㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400420,카페빈정500밀리그램,CE500,타원형,분홍,정제,없음,ㅋㅏ*ㅍㅔ*ㅂㅣㄴㅈㅓㅇ500ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400411,크레아진정20mg,YJRSV20,원형,분홍,정제,없음,ㅋㅡ*ㄹㅔ*ㅇㅏ*ㅈㅣㄴㅈㅓㅇ20mg
201400415,크로스타정5밀리그램,RV5 ISP,원형,노랑,정제,없음,ㅋㅡ*ㄹㅗ*ㅅㅡ*ㅌㅏ*ㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400413,크로스타정10밀리그램,RV10 ISP,원형,분홍,정제,없음,ㅋㅡ*ㄹㅗ*ㅅㅡ*ㅌㅏ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400451,로바스로정5밀리그램,RSV5,원형,주황,정제,없음,ㄹㅗ*ㅂㅏ*ㅅㅡ*ㄹㅗ*ㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400433,비바코정20밀리그램,ZD452220,원형,분홍,정제,없음,ㅂㅣ*ㅂㅏ*ㅋㅗ*ㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400412,크바스틴정20밀리그램,SDR20,원형,분홍,정제,없음,ㅋㅡ*ㅂㅏ*ㅅㅡ*ㅌㅣㄴㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400403,환인클로나제팜정0.5밀리그램,WI0.5,원형,주황,정제,-,ㅎㅘㄴㅇㅣㄴㅋㅡㄹㄹㅗ*ㄴㅏ*ㅈㅔ*ㅍㅏㅁㅈㅓㅇ0.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400408,삼성레바미피드정,SS RB,원형,하양,정제,없음,ㅅㅏㅁㅅㅓㅇㄹㅔ*ㅂㅏ*ㅁㅣ*ㅍㅣ*ㄷㅡ*ㅈㅓㅇ
201400452,로바스로정20밀리그램,RSV20,원형,분홍,정제,없음,ㄹㅗ*ㅂㅏ*ㅅㅡ*ㄹㅗ*ㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400409,크레아진정10mg,YJRSV10,원형,분홍,정제,없음,ㅋㅡ*ㄹㅔ*ㅇㅏ*ㅈㅣㄴㅈㅓㅇ10mg
201400443,지오트립정30밀리그램,T30,원형,파랑,정제,없음,ㅈㅣ*ㅇㅗ*ㅌㅡ*ㄹㅣㅂㅈㅓㅇ30ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400410,크레아진정5mg,YJRSV5,원형,주황,정제,없음,ㅋㅡ*ㄹㅔ*ㅇㅏ*ㅈㅣㄴㅈㅓㅇ5mg
201400417,젤카타빈정150밀리그램,SP¡¤150,타원형,분홍,정제,없음,ㅈㅔㄹㅋㅏ*ㅌㅏ*ㅂㅣㄴㅈㅓㅇ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400423,명문로수바스타틴칼슘정5밀리그램,MM 5,원형,주황,정제,없음,ㅁㅕㅇㅁㅜㄴㄹㅗ*ㅅㅜ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅌㅣㄴㅋㅏㄹㅅㅠㅁㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400435,비바코정5밀리그램,ZD45225,원형,주황,정제,없음,ㅂㅣ*ㅂㅏ*ㅋㅗ*ㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400434,비바코정10밀리그램,ZD452210,원형,분홍,정제,없음,ㅂㅣ*ㅂㅏ*ㅋㅗ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400402,엘로수바정10밀리그램,JH 85,원형,분홍,정제,없음,ㅇㅔㄹㄹㅗ*ㅅㅜ*ㅂㅏ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400438,로카탄플러스프로정,LH2,타원형,하양,정제,없음,ㄹㅗ*ㅋㅏ*ㅌㅏㄴㅍㅡㄹㄹㅓ*ㅅㅡ*ㅍㅡ*ㄹㅗ*ㅈㅓㅇ
201400416,젤카타빈정500밀리그램,SP¡¤500,타원형,분홍,정제,없음,ㅈㅔㄹㅋㅏ*ㅌㅏ*ㅂㅣㄴㅈㅓㅇ500ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400429,크로우정5mg,DWPRU 5,원형,주황,정제,없음,ㅋㅡ*ㄹㅗ*ㅇㅜ*ㅈㅓㅇ5mg
201400421,카페빈정150밀리그램,CE150,타원형,분홍,정제,없음,ㅋㅏ*ㅍㅔ*ㅂㅣㄴㅈㅓㅇ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400419,로수틴정20밀리그램,SCD R20,원형,분홍,정제,없음,ㄹㅗ*ㅅㅜ*ㅌㅣㄴㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400453,삼아돔페리돈말레산염정,D,원형,하양,정제,없음,ㅅㅏㅁㅇㅏ*ㄷㅗㅁㅍㅔ*ㄹㅣ*ㄷㅗㄴㅁㅏㄹㄹㅔ*ㅅㅏㄴㅇㅕㅁㅈㅓㅇ
201400401,엘로수바정20밀리그램,JH 84,원형,분홍,정제,없음,ㅇㅔㄹㄹㅗ*ㅅㅜ*ㅂㅏ*ㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400444,지오트립정40밀리그램,T40,원형,파랑,정제,없음,ㅈㅣ*ㅇㅗ*ㅌㅡ*ㄹㅣㅂㅈㅓㅇ40ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400441,지오트립정20밀리그램,T20,원형,하양,정제,없음,ㅈㅣ*ㅇㅗ*ㅌㅡ*ㄹㅣㅂㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400407,키노스정250밀리그램,SJ 250,원형,하양,정제,-,ㅋㅣ*ㄴㅗ*ㅅㅡ*ㅈㅓㅇ250ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400450,틴자정150밀리그램,CT TZ,원형,노랑,정제,없음,ㅌㅣㄴㅈㅏ*ㅈㅓㅇ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400493,유영아스피린장용정100mg,YAS100,원형,하양,정제,없음,ㅇㅠ*ㅇㅕㅇㅇㅏ*ㅅㅡ*ㅍㅣ*ㄹㅣㄴㅈㅏㅇㅇㅛㅇㅈㅓㅇ100mg
201400497,아토산정20밀리그램,ATS2,타원형,하양,정제,없음,ㅇㅏ*ㅌㅗ*ㅅㅏㄴㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400501,디아딘정,SPP aM,팔각형,하양,정제,없음,ㄷㅣ*ㅇㅏ*ㄷㅣㄴㅈㅓㅇ
201400500,류마크로정,RMC,원형,하양,정제,없음,ㄹㅠ*ㅁㅏ*ㅋㅡ*ㄹㅗ*ㅈㅓㅇ
201400509,그날엔코프에스연질캡슐,GNS,타원형,초록 투명,연질캡슐,없음,ㄱㅡ*ㄴㅏㄹㅇㅔㄴㅋㅗ*ㅍㅡ*ㅇㅔ*ㅅㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
201400542,푸러펜정,KN10,장방형,하양,정제,없음,ㅍㅜ*ㄹㅓ*ㅍㅔㄴㅈㅓㅇ
201400537,프리스틱서방정50밀리그램,W50,사각형,분홍,정제,없음,ㅍㅡ*ㄹㅣ*ㅅㅡ*ㅌㅣㄱㅅㅓ*ㅂㅏㅇㅈㅓㅇ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400538,프리스틱서방정100밀리그램,W100,사각형,분홍,정제,없음,ㅍㅡ*ㄹㅣ*ㅅㅡ*ㅌㅣㄱㅅㅓ*ㅂㅏㅇㅈㅓㅇ100ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400559,리트몰정150mg,150,원형,하양,정제,없음,ㄹㅣ*ㅌㅡ*ㅁㅗㄹㅈㅓㅇ150mg
201400605,로수브이정10mg,RV,원형,분홍,정제,없음,ㄹㅗ*ㅅㅜ*ㅂㅡ*ㅇㅣ*ㅈㅓㅇ10mg
201400606,잘나겔정,HT ZMG,원형,하양,정제,없음,ㅈㅏㄹㄴㅏ*ㄱㅔㄹㅈㅓㅇ
201400609,파워큐텐프리미엄정,KPP PT,장방형,빨강,정제,없음,ㅍㅏ*ㅇㅝ*ㅋㅠ*ㅌㅔㄴㅍㅡ*ㄹㅣ*ㅁㅣ*ㅇㅓㅁㅈㅓㅇ
201400626,엘가틴정,WKLC,원형,하양,정제,없음,ㅇㅔㄹㄱㅏ*ㅌㅣㄴㅈㅓㅇ
201400650,살라이트더블정,MMSL,원형,회색,정제,없음,ㅅㅏㄹㄹㅏ*ㅇㅣ*ㅌㅡ*ㄷㅓ*ㅂㅡㄹㅈㅓㅇ
201400651,잔타스에프정,75,원형,분홍,정제,없음,ㅈㅏㄴㅌㅏ*ㅅㅡ*ㅇㅔ*ㅍㅡ*ㅈㅓㅇ
201400681,해그린캡슐,HGL,장방형,파랑,정제,없음,ㅎㅐ*ㄱㅡ*ㄹㅣㄴㅋㅐㅂㅅㅠㄹ
201400701,알마티정,HN ΛM,장방형,하양,정제,없음,ㅇㅏㄹㅁㅏ*ㅌㅣ*ㅈㅓㅇ
201400703,엔피포지정5/160밀리그램,NP 160,타원형,주황,정제,없음,ㅇㅔㄴㅍㅣ*ㅍㅗ*ㅈㅣ*ㅈㅓㅇ5/160ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400702,엔피포지정5/80밀리그램,NP 80,원형,주황,정제,없음,ㅇㅔㄴㅍㅣ*ㅍㅗ*ㅈㅣ*ㅈㅓㅇ5/80ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400704,엔피포지정10/160밀리그램,NP 10,타원형,노랑,정제,없음,ㅇㅔㄴㅍㅣ*ㅍㅗ*ㅈㅣ*ㅈㅓㅇ10/160ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400706,플루스타캡슐,BINEXFLU,장방형,하양 파랑,정제,없음,ㅍㅡㄹㄹㅜ*ㅅㅡ*ㅌㅏ*ㅋㅐㅂㅅㅠㄹ
201400732,워너비올리브연질캡슐,WNBO,타원형,빨강 투명,연질캡슐,없음,ㅇㅝ*ㄴㅓ*ㅂㅣ*ㅇㅗㄹㄹㅣ*ㅂㅡ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
201400729,비스타치정,P1,원형,하양,정제,없음,ㅂㅣ*ㅅㅡ*ㅌㅏ*ㅊㅣ*ㅈㅓㅇ
201400746,헤모퀸골드엠캡슐,KNHM,장방형,갈색,경질캡슐,없음,ㅎㅔ*ㅁㅗ*ㅋㅟㄴㄱㅗㄹㄷㅡ*ㅇㅔㅁㅋㅐㅂㅅㅠㄹ
201400757,유로스토정10밀리그램,RV10,원형,분홍,정제,없음,ㅇㅠ*ㄹㅗ*ㅅㅡ*ㅌㅗ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400762,써큐록신정40밀리그램,IDP40,원형,연두,정제,없음,ㅆㅓ*ㅋㅠ*ㄹㅗㄱㅅㅣㄴㅈㅓㅇ40ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400785,이지다이트에스정,ES,타원형,연두,정제,-,ㅇㅣ*ㅈㅣ*ㄷㅏ*ㅇㅣ*ㅌㅡ*ㅇㅔ*ㅅㅡ*ㅈㅓㅇ
201400771,브로목틸정40mg,ETX BT40,원형,주황,정제,없음,ㅂㅡ*ㄹㅗ*ㅁㅗㄱㅌㅣㄹㅈㅓㅇ40mg
201400772,다이나브정,HT 500,원형,하양,정제,없음,ㄷㅏ*ㅇㅣ*ㄴㅏ*ㅂㅡ*ㅈㅓㅇ
201400787,킹타민100정,KPP HE,장방형,빨강,정제,없음,ㅋㅣㅇㅌㅏ*ㅁㅣㄴ100ㅈㅓㅇ
201400788,자이렉사정5밀리그램,OL5KPP,원형,하양,정제,없음,ㅈㅏ*ㅇㅣ*ㄹㅔㄱㅅㅏ*ㅈㅓㅇ5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400789,자이렉사정10밀리그램,OL10KPP,원형,하양,정제,없음,ㅈㅏ*ㅇㅣ*ㄹㅔㄱㅅㅏ*ㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400817,워너비스트롱연질캡슐,WNBS,타원형,파랑 투명,연질캡슐,없음,ㅇㅝ*ㄴㅓ*ㅂㅣ*ㅅㅡ*ㅌㅡ*ㄹㅗㅇㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
201400828,암로원정,AM5,팔각형,하양,정제,-,ㅇㅏㅁㄹㅗ*ㅇㅝㄴㅈㅓㅇ
201400806,올로스타정20/5밀리그램,OL20RO5,원형,하양,정제,없음,ㅇㅗㄹㄹㅗ*ㅅㅡ*ㅌㅏ*ㅈㅓㅇ20/5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400833,리마원정,1PU,원형,하양,정제,없음,ㄹㅣ*ㅁㅏ*ㅇㅝㄴㅈㅓㅇ
201400804,아미클란듀오정500밀리그램,ΛJU 500,타원형,하양,정제,없음,ㅇㅏ*ㅁㅣ*ㅋㅡㄹㄹㅏㄴㄷㅠ*ㅇㅗ*ㅈㅓㅇ500ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400834,네이자틴캡슐150밀리그램,SDNZT,장방형,노랑 자주,경질캡슐,없음,ㄴㅔ*ㅇㅣ*ㅈㅏ*ㅌㅣㄴㅋㅐㅂㅅㅠㄹ150ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400840,크레스바정20mg,HTC 20,원형,분홍,정제,없음,ㅋㅡ*ㄹㅔ*ㅅㅡ*ㅂㅏ*ㅈㅓㅇ20mg
201400842,이파워비타연질캡슐,YPF,타원형,갈색,연질캡슐,없음,ㅇㅣ*ㅍㅏ*ㅇㅝ*ㅂㅣ*ㅌㅏ*ㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
201400848,오코돈서방정40밀리그램,OD 40,원형,노랑,정제,없음,ㅇㅗ*ㅋㅗ*ㄷㅗㄴㅅㅓ*ㅂㅏㅇㅈㅓㅇ40ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400839,크레스바정10mg,HT 10,원형,분홍,정제,-,ㅋㅡ*ㄹㅔ*ㅅㅡ*ㅂㅏ*ㅈㅓㅇ10mg
201400841,위제로츄어블정,,원형,초록,정제,기타,ㅇㅟ*ㅈㅔ*ㄹㅗ*ㅊㅠ*ㅇㅓ*ㅂㅡㄹㅈㅓㅇ
201400853,플루졸캡슐,KAPFLZ,장방형,하양 파랑,경질캡슐,없음,ㅍㅡㄹㄹㅜ*ㅈㅗㄹㅋㅐㅂㅅㅠㄹ
201400851,이메탄정20밀리그램,MDS OMT20,원형,하양,정제,없음,ㅇㅣ*ㅁㅔ*ㅌㅏㄴㅈㅓㅇ20ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400899,글리부렌정200밀리그램,ID200,타원형,갈색,정제,없음,ㄱㅡㄹㄹㅣ*ㅂㅜ*ㄹㅔㄴㅈㅓㅇ200ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400878,다이아민정500mg,DK5,원형,하양,정제,-,ㄷㅏ*ㅇㅣ*ㅇㅏ*ㅁㅣㄴㅈㅓㅇ500mg
201400875,모사프딘정,PU5,장방형,하양,정제,-,ㅁㅗ*ㅅㅏ*ㅍㅡ*ㄷㅣㄴㅈㅓㅇ
201400873,에이스필캡슐,GUJUACE,장방형,하양 회색,정제,없음,ㅇㅔ*ㅇㅣ*ㅅㅡ*ㅍㅣㄹㅋㅐㅂㅅㅠㄹ
201400868,라시딘정150mg,150 JA,원형,하양,정제,없음,ㄹㅏ*ㅅㅣ*ㄷㅣㄴㅈㅓㅇ150mg
201400877,알포틴연질캡슐,XAPC,타원형,갈색,연질캡슐,없음,ㅇㅏㄹㅍㅗ*ㅌㅣㄴㅇㅕㄴㅈㅣㄹㅋㅐㅂㅅㅠㄹ
201400901,이디포스에프구강붕해필름50밀리그램,,사각형,노랑,정제,없음,ㅇㅣ*ㄷㅣ*ㅍㅗ*ㅅㅡ*ㅇㅔ*ㅍㅡ*ㄱㅜ*ㄱㅏㅇㅂㅜㅇㅎㅐ*ㅍㅣㄹㄹㅡㅁ50ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400970,한올로수바스타틴칼슘정10밀리그램,RV10,원형,분홍,정제,없음,ㅎㅏㄴㅇㅗㄹㄹㅗ*ㅅㅜ*ㅂㅏ*ㅅㅡ*ㅌㅏ*ㅌㅣㄴㅋㅏㄹㅅㅠㅁㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400921,텔미플러스브이정80/12.5밀리그램,PV TH,타원형,하양 분홍,정제,없음,ㅌㅔㄹㅁㅣ*ㅍㅡㄹㄹㅓ*ㅅㅡ*ㅂㅡ*ㅇㅣ*ㅈㅓㅇ80/12.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400951,에이크란정625mg,KP 625,타원형,하양,정제,없음,ㅇㅔ*ㅇㅣ*ㅋㅡ*ㄹㅏㄴㅈㅓㅇ625mg
201400914,셀비나정,CEP2,원형,하양,정제,-,ㅅㅔㄹㅂㅣ*ㄴㅏ*ㅈㅓㅇ
201400958,아트렉스캡슐40mg,MMAM40mg,장방형,파랑,경질캡슐,없음,ㅇㅏ*ㅌㅡ*ㄹㅔㄱㅅㅡ*ㅋㅐㅂㅅㅠㄹ40mg
201400964,아트렉스캡슐60밀리그램,MMAM60mg,장방형,파랑 주황,경질캡슐,없음,ㅇㅏ*ㅌㅡ*ㄹㅔㄱㅅㅡ*ㅋㅐㅂㅅㅠㄹ60ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400959,아트렉스캡슐10mg,MMAM10mg,장방형,하양,경질캡슐,없음,ㅇㅏ*ㅌㅡ*ㄹㅔㄱㅅㅡ*ㅋㅐㅂㅅㅠㄹ10mg
201400931,로카탄플러스에프정,LH3,타원형,연두,정제,없음,ㄹㅗ*ㅋㅏ*ㅌㅏㄴㅍㅡㄹㄹㅓ*ㅅㅡ*ㅇㅔ*ㅍㅡ*ㅈㅓㅇ
201400961,도모틴캡슐40밀리그램,KPAT40mg,장방형,파랑,경질캡슐,없음,ㄷㅗ*ㅁㅗ*ㅌㅣㄴㅋㅐㅂㅅㅠㄹ40ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400957,라베프란정10밀리그램,PU 21,원형,노랑,정제,없음,ㄹㅏ*ㅂㅔ*ㅍㅡ*ㄹㅏㄴㅈㅓㅇ10ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
201400919,리트몰정300mg,300,원형,하양,정제,없음,ㄹㅣ*ㅌㅡ*ㅁㅗㄹㅈㅓㅇ300mg
201400967,무코판정,SW RB,원형,하양,정제,없음,ㅁㅜ*ㅋㅗ*ㅍㅏㄴㅈㅓㅇ
201400972,텔미플러스브이정40/12.5밀리그램,PV TI,타원형,하양 분홍,정제,없음,ㅌㅔㄹㅁㅣ*ㅍㅡㄹㄹㅓ*ㅅㅡ*ㅂㅡ*ㅇㅣ*ㅈㅓㅇ40/12.5ㅁㅣㄹㄹㅣ*ㄱㅡ*ㄹㅐㅁ
